A,B,CW,DQ,DR,DR51,DR52,DR53,TOTfreq
A3,B40,CW10,DQ6,DR15,DR51,NA,NA,8.4279e-4
A3,B40,CW10,DQ7,DR11,NA,DR52,NA,3.61196e-4
A3,B40,CW10,DQ8,DR4,NA,NA,DR53,0.00162538
A3,B40,CW10,DQ9,DR7,NA,NA,DR53,7.02325e-5
A3,B40,CW15,DQ2,DR7,NA,NA,DR53,6.01993e-5
A3,B40,CW2,DQ6,DR13,NA,DR52,NA,1.50498e-4
A3,B40,CW2,DQ7,DR11,NA,DR52,NA,1.70565e-4
A3,B40,CW2,DQ7,DR17,NA,DR52,NA,6.01993e-5
A3,B40,CW2,DQ7,DR4,NA,NA,DR53,1.40465e-4
A3,B40,CW7,DQ8,DR4,NA,NA,DR53,2.00664e-5
A3,B41,CW17,DQ4,DR4,NA,NA,DR53,1.30432e-4
A3,B41,CW17,DQ4,DR8,NA,NA,DR53,6.01993e-5
A3,B41,CW17,DQ7,DR13,NA,DR52,NA,7.02325e-5
A3,B41,CW7,DQ4,DR4,NA,NA,DR53,6.01993e-5
A3,B44,CW10,DQ8,DR4,NA,NA,DR53,1.30432e-4
A3,B44,CW16,DQ2,DR17,NA,DR52,NA,6.01993e-5
A3,B44,CW16,DQ2,DR7,NA,NA,DR53,0.001023387
A3,B44,CW16,DQ5,DR14,NA,DR52,NA,6.01993e-5
A3,B44,CW16,DQ6,DR13,NA,DR52,NA,6.01993e-5
A3,B44,CW16,DQ8,DR4,NA,NA,DR53,3.1103e-4
A3,B44,CW2,DQ5,DR1,NA,NA,NA,1.70565e-4
A3,B44,CW2,DQ5,DR16,DR51,NA,NA,1.10365e-4
A3,B44,CW2,DQ7,DR11,NA,DR52,NA,6.01993e-5
A3,B44,CW4,DQ2,DR7,NA,NA,DR53,6.32092e-4
A3,B44,CW5,DQ2,DR17,NA,DR52,NA,3.00996e-5
A3,B44,CW5,DQ2,DR7,NA,NA,DR53,2.20731e-4
A3,B44,CW5,DQ5,DR1,NA,NA,NA,1.40465e-4
A3,B44,CW5,DQ5,DR103,NA,NA,NA,8.02657e-5
A3,B44,CW5,DQ6,DR13,NA,DR52,NA,0.001023387
A3,B44,CW5,DQ6,DR15,DR51,NA,NA,3.21063e-4
A3,B44,CW5,DQ7,DR11,NA,DR52,NA,2.5083e-4
A3,B44,CW5,DQ7,DR12,NA,DR52,NA,8.02657e-5
A3,B44,CW5,DQ7,DR4,NA,NA,DR53,0.001555148
A3,B44,CW5,DQ8,DR4,NA,NA,DR53,1.10365e-4
A3,B44,CW7,DQ2,DR17,NA,DR52,NA,6.01993e-5
A3,B44,CW7,DQ4,DR8,NA,NA,DR53,6.01993e-5
A3,B44,CW7,DQ5,DR16,DR51,NA,NA,2.8093e-4
A3,B44,CW7,DQ6,DR13,NA,DR52,NA,8.02657e-5
A3,B44,CW7,DQ6,DR15,DR51,NA,NA,8.02657e-5
A3,B44,CW7,DQ7,DR11,NA,DR52,NA,6.82258e-4
A3,B44,CW7,DQ7,DR12,NA,DR52,NA,6.01993e-5
A3,B44,CW7,DQ7,DR13,NA,DR52,NA,6.01993e-5
A3,B44,CW7,DQ7,DR4,NA,NA,DR53,1.30432e-4
A3,B44,CW7,DQ8,DR4,NA,NA,DR53,5.0166e-5
A3,B44,CW7,DQ9,DR7,NA,NA,DR53,1.30432e-4
A3,B44,CW9,DQ7,DR12,NA,DR52,NA,6.01993e-5
A3,B45,CW16,DQ5,DR11,NA,DR52,NA,6.01993e-5
A3,B45,CW6,DQ7,DR4,NA,NA,DR53,1.10365e-4
A3,B47,CW12,DQ8,DR4,NA,NA,DR53,6.01993e-5
A3,B47,CW6,DQ2,DR17,NA,DR52,NA,1.20399e-4
A3,B47,CW6,DQ2,DR7,NA,NA,DR53,8.82923e-4
A3,B47,CW6,DQ5,DR14,NA,DR52,NA,6.01993e-5
A3,B47,CW6,DQ6,DR13,NA,DR52,NA,2.90963e-4
A3,B47,CW6,DQ8,DR4,NA,NA,DR53,5.11694e-4
A3,B49,CW2,DQ5,DR1,NA,NA,NA,6.01993e-5
A3,B49,CW7,DQ5,DR14,NA,DR52,NA,6.01993e-5
A3,B49,CW7,DQ6,DR13,NA,DR52,NA,4.31428e-4
A3,B49,CW7,DQ7,DR103,NA,NA,NA,6.01993e-5
A3,B49,CW7,DQ7,DR11,NA,DR52,NA,1.90631e-4
A3,B49,CW7,DQ7,DR4,NA,NA,DR53,7.02325e-5
A3,B49,CW7,DQ8,DR4,NA,NA,DR53,9.02989e-5
A3,B50,CW6,DQ2,DR7,NA,NA,DR53,1.80598e-4
A3,B50,CW6,DQ4,DR4,NA,NA,DR53,1.30432e-4
A3,B50,CW6,DQ6,DR13,NA,DR52,NA,6.01993e-5
A3,B51,CW1,DQ2,DR7,NA,NA,DR53,1.80598e-4
A3,B51,CW1,DQ5,DR1,NA,NA,NA,8.4279e-4
A3,B51,CW1,DQ6,DR13,NA,DR52,NA,1.00332e-4
A3,B51,CW1,DQ7,DR11,NA,DR52,NA,2.30764e-4
A3,B51,CW14,DQ4,DR8,NA,NA,DR53,1.70565e-4
A3,B51,CW14,DQ6,DR13,NA,DR52,NA,1.90631e-4
A3,B51,CW14,DQ7,DR11,NA,DR52,NA,1.50498e-4
A3,B51,CW14,DQ7,DR12,NA,DR52,NA,6.01993e-5
A3,B51,CW14,DQ9,DR9,NA,NA,DR53,6.01993e-5
A3,B51,CW15,DQ2,DR17,NA,DR52,NA,6.01993e-5
A3,B51,CW15,DQ5,DR1,NA,NA,NA,5.41793e-4
A3,B51,CW15,DQ5,DR16,DR51,NA,NA,6.01993e-5
A3,B51,CW15,DQ6,DR13,NA,DR52,NA,1.60531e-4
A3,B51,CW15,DQ6,DR15,DR51,NA,NA,6.01993e-5
A3,B51,CW15,DQ7,DR11,NA,DR52,NA,2.30764e-4
A3,B51,CW15,DQ7,DR4,NA,NA,DR53,2.5083e-4
A3,B51,CW15,DQ8,DR4,NA,NA,DR53,3.51162e-4
A3,B51,CW16,DQ2,DR7,NA,NA,DR53,1.90631e-4
A3,B51,CW16,DQ4,DR8,NA,NA,DR53,6.01993e-5
A3,B51,CW16,DQ5,DR14,NA,DR52,NA,6.01993e-5
A3,B51,CW16,DQ7,DR11,NA,DR52,NA,6.01993e-5
A3,B51,CW2,DQ2,DR7,NA,NA,DR53,6.01993e-5
A3,B51,CW2,DQ5,DR1,NA,NA,NA,3.31096e-4
A3,B51,CW2,DQ5,DR16,DR51,NA,NA,6.01993e-5
A3,B51,CW2,DQ7,DR11,NA,DR52,NA,9.02989e-5
A3,B51,CW2,DQ8,DR4,NA,NA,DR53,6.01993e-5
A3,B51,CW4,DQ2,DR17,NA,DR52,NA,7.02325e-5
A3,B51,CW4,DQ6,DR13,NA,DR52,NA,6.01993e-5
A3,B51,CW4,DQ7,DR4,NA,NA,DR53,6.01993e-5
A3,B51,CW6,DQ8,DR11,NA,DR52,NA,6.01993e-5
A3,B51,CW7,DQ5,DR14,NA,DR52,NA,6.01993e-5
A3,B51,CW7,DQ6,DR15,DR51,NA,NA,7.02325e-5
A3,B51,CW7,DQ8,DR4,NA,NA,DR53,1.30432e-4
A3,B51,CW9,DQ2,DR7,NA,NA,DR53,6.01993e-5
A3,B5102,CW15,DQ5,DR16,DR51,NA,NA,6.01993e-5
A3,B52,CW12,DQ6,DR13,NA,DR52,NA,1.30432e-4
A3,B52,CW12,DQ6,DR15,DR51,NA,NA,3.81262e-4
A3,B53,CW6,DQ6,DR13,NA,DR52,NA,6.01993e-5
A3,B55,CW1,DQ7,DR11,NA,DR52,NA,6.01993e-5
A3,B55,CW1,DQ9,DR9,NA,NA,DR53,1.90631e-4
A3,B55,CW10,DQ7,DR11,NA,DR52,NA,6.01993e-5
A3,B55,CW9,DQ2,DR7,NA,NA,DR53,4.01328e-5
A3,B55,CW9,DQ5,DR1,NA,NA,NA,6.01993e-5
A3,B55,CW9,DQ5,DR14,NA,DR52,NA,9.02989e-5
A3,B55,CW9,DQ6,DR13,NA,DR52,NA,1.70565e-4
A3,B55,CW9,DQ6,DR15,DR51,NA,NA,1.00332e-5
A3,B55,CW9,DQ7,DR11,NA,DR52,NA,7.02325e-5
A3,B55,CW9,DQ7,DR4,NA,NA,DR53,1.20399e-4
A3,B56,CW1,DQ5,DR1,NA,NA,NA,1.60531e-4
A3,B56,CW1,DQ7,DR4,NA,NA,DR53,6.01993e-5
A3,B56,CW1,DQ8,DR4,NA,NA,DR53,1.30432e-4
A3,B56,CW7,DQ5,DR1,NA,NA,NA,2.5083e-4
A3,B56,CW7,DQ6,DR13,NA,DR52,NA,6.01993e-5
A3,B57,CW6,DQ2,DR7,NA,NA,DR53,2.20731e-4
A3,B57,CW6,DQ5,DR1,NA,NA,NA,5.0166e-5
A3,B57,CW6,DQ6,DR13,NA,DR52,NA,7.02325e-5
A3,B57,CW6,DQ6,DR15,DR51,NA,NA,2.20731e-4
A3,B57,CW6,DQ7,DR13,NA,DR52,NA,7.02325e-5
A3,B57,CW6,DQ9,DR7,NA,NA,DR53,0.001294284
A3,B57,CW9,DQ9,DR7,NA,NA,DR53,6.01993e-5
A3,B58,CW10,DQ6,DR13,NA,DR52,NA,6.01993e-5
A3,B58,CW10,DQ7,DR11,NA,DR52,NA,2.00664e-5
A3,B58,CW10,DQ8,DR4,NA,NA,DR53,2.00664e-5
A3,B63,CW14,DQ8,DR4,NA,NA,DR53,6.01993e-5
A3,B63,CW7,DQ6,DR13,NA,DR52,NA,3.31096e-4
A3,B63,CW7,DQ7,DR11,NA,DR52,NA,6.01993e-5
A3,B64,CW8,DQ2,DR7,NA,NA,DR53,2.00664e-4
A3,B64,CW8,DQ8,DR4,NA,NA,DR53,6.01993e-5
A3,B65,CW15,DQ5,DR1,NA,NA,NA,6.01993e-5
A3,B65,CW2,DQ5,DR1,NA,NA,NA,7.02325e-5
A3,B65,CW8,DQ2,DR17,NA,DR52,NA,2.90963e-4
A3,B65,CW8,DQ2,DR7,NA,NA,DR53,9.33089e-4
A3,B65,CW8,DQ5,DR1,NA,NA,NA,0.001384583
A3,B65,CW8,DQ6,DR13,NA,DR52,NA,0.002759133
A3,B65,CW8,DQ6,DR15,DR51,NA,NA,0.001484915
A3,B65,CW8,DQ7,DR11,NA,DR52,NA,5.0166e-5
A3,B65,CW8,DQ7,DR13,NA,DR52,NA,6.01993e-5
A3,B65,CW8,DQ7,DR4,NA,NA,DR53,1.20399e-4
A3,B65,CW8,DQ8,DR4,NA,NA,DR53,1.50498e-4
A3,B7,CW12,DQ5,DR1,NA,NA,NA,6.01993e-5
A3,B7,CW15,DQ5,DR1,NA,NA,NA,6.01993e-5
A3,B7,CW15,DQ5,DR10,NA,NA,NA,6.01993e-5
A3,B7,CW15,DQ5,DR15,DR51,NA,NA,6.01993e-5
A3,B7,CW15,DQ6,DR17,NA,DR52,NA,6.01993e-5
A3,B7,CW15,DQ8,DR4,NA,NA,DR53,6.01993e-5
A3,B7,CW2,DQ5,DR1,NA,NA,NA,6.01993e-5
A3,B7,CW2,DQ6,DR15,DR51,NA,NA,6.01993e-5
A3,B7,CW5,DQ4,DR8,NA,NA,DR53,6.01993e-5
A3,B7,CW6,DQ6,DR15,DR51,NA,NA,6.01993e-5
A3,B7,CW7,DQ2,DR17,NA,DR52,NA,0.001264185
A3,B7,CW7,DQ2,DR7,NA,NA,DR53,0.002518336
A3,B7,CW7,DQ4,DR8,NA,NA,DR53,7.62524e-4
A3,B7,CW7,DQ5,DR1,NA,NA,NA,0.005508232
A3,B7,CW7,DQ5,DR10,NA,NA,NA,8.02657e-5
A3,B7,CW7,DQ5,DR103,NA,NA,NA,6.42125e-4
A3,B7,CW7,DQ5,DR14,NA,DR52,NA,0.001143786
A3,B7,CW7,DQ5,DR16,DR51,NA,NA,6.01993e-5
A3,B7,CW7,DQ6,DR13,NA,DR52,NA,0.004354413
A3,B7,CW7,DQ6,DR15,DR51,NA,NA,0.036089456
A3,B7,CW7,DQ7,DR103,NA,NA,NA,9.02989e-5
A3,B7,CW7,DQ7,DR11,NA,DR52,NA,0.002769166
A3,B7,CW7,DQ7,DR12,NA,DR52,NA,7.52491e-4
A3,B7,CW7,DQ7,DR13,NA,DR52,NA,6.01993e-5
A3,B7,CW7,DQ7,DR4,NA,NA,DR53,0.002799266
A3,B7,CW7,DQ8,DR4,NA,NA,DR53,0.001916343
A3,B7,CW7,DQ9,DR4,NA,NA,DR53,6.01993e-5
A3,B7,CW7,DQ9,DR7,NA,NA,DR53,4.61528e-4
A3,B7,CW7,DQ9,DR9,NA,NA,DR53,1.50498e-4
A3,B7,CW9,DQ7,DR4,NA,NA,DR53,6.01993e-5
A3,B71,CW7,DQ5,DR1,NA,NA,NA,6.01993e-5
A3,B71,CW7,DQ7,DR11,NA,DR52,NA,6.01993e-5
A3,B8,CW7,DQ2,DR17,NA,DR52,NA,0.00484604
A3,B8,CW7,DQ5,DR1,NA,NA,NA,1.80598e-4
A3,B8,CW7,DQ6,DR13,NA,DR52,NA,1.70565e-4
A3,B8,CW7,DQ6,DR15,DR51,NA,NA,4.01328e-5
A3,B8,CW7,DQ7,DR4,NA,NA,DR53,6.01993e-5
A3,B8,CW7,DQ9,DR7,NA,NA,DR53,5.0166e-5
A30,B13,CW6,DQ2,DR17,NA,DR52,NA,2.70897e-4
A30,B13,CW6,DQ2,DR7,NA,NA,DR53,0.009411151
A30,B13,CW6,DQ6,DR13,NA,DR52,NA,3.61196e-4
A30,B13,CW6,DQ6,DR15,DR51,NA,NA,1.40465e-4
A30,B13,CW6,DQ7,DR11,NA,DR52,NA,3.61196e-4
A30,B13,CW6,DQ8,DR4,NA,NA,DR53,2.40797e-4
A30,B13,CW6,DQ9,DR7,NA,NA,DR53,1.60531e-4
A30,B15,CW2,DQ2,DR17,NA,DR52,NA,6.01993e-5
A30,B15,CW2,DQ5,DR13,NA,DR52,NA,2.00664e-5
A30,B15,CW2,DQ6,DR11,NA,DR52,NA,2.00664e-5
A30,B15,CW6,DQ8,DR4,NA,NA,DR53,6.01993e-5
A30,B15,CW9,DQ5,DR13,NA,DR52,NA,2.00664e-5
A30,B15,CW9,DQ6,DR11,NA,DR52,NA,2.00664e-5
A30,B15,CW9,DQ6,DR13,NA,DR52,NA,6.01993e-5
A30,B15,CW9,DQ8,DR4,NA,NA,DR53,1.20399e-4
A30,B18,CW12,DQ7,DR11,NA,DR52,NA,6.01993e-5
A30,B18,CW5,DQ2,DR17,NA,DR52,NA,0.004223981
A30,B18,CW5,DQ2,DR7,NA,NA,DR53,1.90631e-4
A30,B18,CW5,DQ5,DR1,NA,NA,NA,3.51162e-4
A30,B18,CW5,DQ5,DR14,NA,DR52,NA,3.81262e-4
A30,B18,CW5,DQ6,DR13,NA,DR52,NA,1.20399e-4
A30,B18,CW5,DQ7,DR11,NA,DR52,NA,2.00664e-4
A30,B18,CW5,DQ7,DR13,NA,DR52,NA,1.30432e-4
A30,B18,CW5,DQ7,DR4,NA,NA,DR53,6.01993e-5
A30,B18,CW7,DQ7,DR11,NA,DR52,NA,1.20399e-4
A30,B18,CW8,DQ2,DR17,NA,DR52,NA,2.00664e-5
A30,B18,CW8,DQ2,DR7,NA,NA,DR53,2.00664e-5
A30,B27,CW2,DQ2,DR7,NA,NA,DR53,6.01993e-5
A30,B27,CW6,DQ7,DR11,NA,DR52,NA,6.01993e-5
A30,B35,CW4,DQ2,DR7,NA,NA,DR53,6.01993e-5
A30,B35,CW4,DQ5,DR1,NA,NA,NA,1.20399e-4
A30,B35,CW4,DQ6,DR13,NA,DR52,NA,2.5083e-4
A30,B35,CW4,DQ7,DR11,NA,DR52,NA,3.21063e-4
A30,B35,CW4,DQ7,DR12,NA,DR52,NA,6.01993e-5
A30,B35,CW4,DQ8,DR4,NA,NA,DR53,1.30432e-4
A30,B38,CW12,DQ6,DR13,NA,DR52,NA,6.01993e-5
A30,B38,CW12,DQ8,DR4,NA,NA,DR53,8.02657e-5
A30,B40,CW10,DQ5,DR1,NA,NA,NA,6.01993e-5
A30,B40,CW10,DQ8,DR4,NA,NA,DR53,6.01993e-5
A30,B40,CW15,DQ5,DR1404,NA,NA,NA,6.01993e-5
A30,B40,CW2,DQ7,DR11,NA,DR52,NA,6.01993e-5
A30,B41,CW17,DQ2,DR17,NA,DR52,NA,1.30432e-4
A30,B41,CW17,DQ2,DR7,NA,NA,DR53,6.01993e-5
A30,B41,CW17,DQ7,DR11,NA,DR52,NA,6.01993e-5
A30,B41,CW17,DQ7,DR13,NA,DR52,NA,6.01993e-5
A30,B41,CW17,DQ9,DR7,NA,NA,DR53,6.01993e-5
A30,B41,CW6,DQ2,DR4,NA,NA,DR53,6.01993e-5
A30,B41,CW6,DQ5,DR1,NA,NA,NA,6.01993e-5
A30,B42,CW17,DQ7,DR13,NA,DR52,NA,6.01993e-5
A30,B42,CW17,DQ7,DR8,NA,NA,DR53,6.01993e-5
A30,B44,CW16,DQ2,DR17,NA,DR52,NA,2.00664e-5
A30,B44,CW16,DQ2,DR7,NA,NA,DR53,2.00664e-5
A30,B44,CW4,DQ2,DR7,NA,NA,DR53,1.00332e-4
A30,B44,CW4,DQ7,DR11,NA,DR52,NA,6.01993e-5
A30,B44,CW5,DQ6,DR13,NA,DR52,NA,8.02657e-5
A30,B44,CW5,DQ6,DR15,DR51,NA,NA,6.01993e-5
A30,B44,CW5,DQ7,DR11,NA,DR52,NA,6.01993e-5
A30,B44,CW5,DQ7,DR4,NA,NA,DR53,1.10365e-4
A30,B44,CW6,DQ7,DR4,NA,NA,DR53,6.01993e-5
A30,B44,CW7,DQ5,DR10,NA,NA,NA,6.01993e-5
A30,B45,CW6,DQ2,DR7,NA,NA,DR53,6.01993e-5
A30,B49,CW7,DQ2,DR7,NA,NA,DR53,1.90631e-4
A30,B49,CW7,DQ4,DR8,NA,NA,DR53,6.01993e-5
A30,B49,CW7,DQ6,DR13,NA,DR52,NA,1.30432e-4
A30,B49,CW7,DQ6,DR15,DR51,NA,NA,6.01993e-5
A30,B49,CW7,DQ7,DR11,NA,DR52,NA,6.01993e-5
A30,B50,CW4,DQ7,DR13,NA,DR52,NA,6.01993e-5
A30,B50,CW6,DQ2,DR7,NA,NA,DR53,6.01993e-5
A30,B51,CW14,DQ2,DR7,NA,NA,DR53,6.01993e-5
A30,B51,CW14,DQ5,DR15,DR51,NA,NA,6.01993e-5
A30,B51,CW15,DQ5,DR14,NA,DR52,NA,6.01993e-5
A30,B51,CW16,DQ2,DR7,NA,NA,DR53,3.31096e-4
A30,B51,CW16,DQ5,DR1,NA,NA,NA,5.0166e-5
A30,B51,CW16,DQ6,DR13,NA,DR52,NA,6.01993e-5
A30,B51,CW16,DQ8,DR11,NA,DR52,NA,6.01993e-5
A30,B52,CW16,DQ4,DR18,NA,DR52,NA,6.01993e-5
A30,B53,CW4,DQ5,DR1,NA,NA,NA,6.01993e-5
A30,B53,CW4,DQ6,DR13,NA,DR52,NA,6.01993e-5
A30,B53,CW6,DQ6,DR13,NA,DR52,NA,6.01993e-5
A30,B55,CW6,DQ7,DR11,NA,DR52,NA,6.01993e-5
A30,B55,CW9,DQ5,DR14,NA,DR52,NA,6.01993e-5
A30,B57,CW18,DQ5,DR13,NA,DR52,NA,6.01993e-5
A30,B57,CW4,DQ2,DR7,NA,NA,DR53,1.30432e-4
A30,B57,CW6,DQ2,DR7,NA,NA,DR53,3.00996e-5
A30,B57,CW6,DQ8,DR7,NA,NA,DR53,6.01993e-5
A30,B57,CW6,DQ9,DR7,NA,NA,DR53,3.1103e-4
A30,B57,CW7,DQ6,DR14,NA,DR52,NA,6.01993e-5
A30,B57,CW7,DQ7,DR11,NA,DR52,NA,6.01993e-5
A30,B58,CW6,DQ7,DR11,NA,DR52,NA,6.01993e-5
A30,B58,CW7,DQ2,DR17,NA,DR52,NA,6.01993e-5
A30,B58,CW7,DQ6,DR15,DR51,NA,NA,6.01993e-5
A30,B64,CW8,DQ2,DR7,NA,NA,DR53,6.01993e-5
A30,B65,CW8,DQ2,DR17,NA,DR52,NA,6.01993e-5
A30,B65,CW8,DQ6,DR15,DR51,NA,NA,6.01993e-5
A30,B65,CW8,DQ6,DR8,NA,NA,DR53,6.01993e-5
A30,B7,CW4,DQ5,DR10,NA,NA,NA,6.01993e-5
A30,B7,CW4,DQ6,DR15,DR51,NA,NA,6.01993e-5
A30,B7,CW7,DQ7,DR12,NA,DR52,NA,1.30432e-4
A30,B8,CW7,DQ2,DR17,NA,DR52,NA,8.02657e-5
A30,B8,CW7,DQ6,DR15,DR51,NA,NA,6.01993e-5
A30,B8,CW7,DQ8,DR4,NA,NA,DR53,6.01993e-5
A31,B15,CW10,DQ6,DR13,NA,DR52,NA,1.20399e-4
A31,B15,CW10,DQ8,DR4,NA,NA,DR53,5.71893e-4
A31,B15,CW4,DQ6,DR15,DR51,NA,NA,6.01993e-5
A31,B15,CW4,DQ9,DR9,NA,NA,DR53,6.01993e-5
A31,B15,CW9,DQ5,DR1,NA,NA,NA,1.70565e-4
A31,B15,CW9,DQ6,DR15,DR51,NA,NA,1.00332e-4
A31,B15,CW9,DQ7,DR11,NA,DR52,NA,3.00996e-5
A31,B15,CW9,DQ7,DR4,NA,NA,DR53,1.00332e-4
A31,B15,CW9,DQ8,DR4,NA,NA,DR53,1.20399e-4
A31,B18,CW12,DQ7,DR11,NA,DR52,NA,6.01993e-5
A31,B18,CW12,DQ8,DR4,NA,NA,DR53,6.01993e-5
A31,B18,CW5,DQ2,DR17,NA,DR52,NA,9.02989e-5
A31,B18,CW7,DQ6,DR13,NA,DR52,NA,6.01993e-5
A31,B18,CW7,DQ7,DR11,NA,DR52,NA,1.10365e-4
A31,B27,CW1,DQ5,DR1,NA,NA,NA,5.0166e-5
A31,B27,CW1,DQ5,DR14,NA,DR52,NA,6.01993e-5
A31,B27,CW1,DQ6,DR15,DR51,NA,NA,1.40465e-4
A31,B27,CW1,DQ7,DR11,NA,DR52,NA,6.01993e-5
A31,B27,CW1,DQ8,DR4,NA,NA,DR53,1.30432e-4
A31,B27,CW15,DQ7,DR13,NA,DR52,NA,6.01993e-5
A31,B27,CW2,DQ4,DR8,NA,NA,DR53,1.20399e-4
A31,B27,CW2,DQ5,DR1,NA,NA,NA,1.70565e-4
A31,B27,CW2,DQ5,DR103,NA,NA,NA,6.01993e-5
A31,B27,CW2,DQ6,DR15,DR51,NA,NA,1.20399e-4
A31,B27,CW2,DQ7,DR12,NA,DR52,NA,6.01993e-5
A31,B27,CW2,DQ8,DR4,NA,NA,DR53,4.31428e-4
A31,B27,CW2,DQ9,DR7,NA,NA,DR53,1.30432e-4
A31,B35,CW12,DQ7,DR4,NA,NA,DR53,6.01993e-5
A31,B35,CW4,DQ2,DR7,NA,NA,DR53,3.00996e-5
A31,B35,CW4,DQ5,DR1,NA,NA,NA,2.70897e-4
A31,B35,CW4,DQ5,DR14,NA,DR52,NA,7.02325e-5
A31,B35,CW4,DQ5,DR16,DR51,NA,NA,1.20399e-4
A31,B35,CW4,DQ6,DR15,DR51,NA,NA,9.02989e-5
A31,B35,CW4,DQ7,DR11,NA,DR52,NA,3.51162e-4
A31,B35,CW4,DQ7,DR4,NA,NA,DR53,1.10365e-4
A31,B35,CW4,DQ8,DR4,NA,NA,DR53,7.8259e-4
A31,B35,CW4,DQ9,DR9,NA,NA,DR53,6.01993e-5
A31,B37,CW6,DQ5,DR10,NA,NA,NA,6.01993e-5
A31,B37,CW6,DQ5,DR14,NA,DR52,NA,6.01993e-5
A31,B38,CW12,DQ6,DR15,DR51,NA,NA,6.01993e-5
A31,B38,CW12,DQ7,DR11,NA,DR52,NA,6.01993e-5
A31,B38,CW12,DQ8,DR4,NA,NA,DR53,1.30432e-4
A31,B39,CW12,DQ2,DR17,NA,DR52,NA,7.02325e-5
A31,B39,CW12,DQ5,DR14,NA,DR52,NA,1.10365e-4
A31,B39,CW12,DQ5,DR16,DR51,NA,NA,1.90631e-4
A31,B39,CW12,DQ6,DR13,NA,DR52,NA,9.02989e-5
A31,B39,CW12,DQ6,DR15,DR51,NA,NA,6.01993e-5
A31,B39,CW12,DQ7,DR12,NA,DR52,NA,1.60531e-4
A31,B39,CW12,DQ7,DR4,NA,NA,DR53,6.01993e-5
A31,B39,CW12,DQ8,DR4,NA,NA,DR53,6.01993e-5
A31,B39,CW7,DQ6,DR13,NA,DR52,NA,6.01993e-5
A31,B40,CW10,DQ2,DR17,NA,DR52,NA,1.90631e-4
A31,B40,CW10,DQ5,DR1,NA,NA,NA,8.72889e-4
A31,B40,CW10,DQ5,DR10,NA,NA,NA,4.01328e-5
A31,B40,CW10,DQ6,DR13,NA,DR52,NA,6.01993e-5
A31,B40,CW10,DQ6,DR15,DR51,NA,NA,6.01993e-4
A31,B40,CW10,DQ7,DR12,NA,DR52,NA,1.30432e-4
A31,B40,CW10,DQ7,DR16,DR51,NA,NA,6.01993e-5
A31,B40,CW10,DQ7,DR4,NA,NA,DR53,8.02657e-5
A31,B40,CW10,DQ8,DR4,NA,NA,DR53,0.00625069
A31,B40,CW10,DQ9,DR7,NA,NA,DR53,1.00332e-4
A31,B40,CW10,DQ9,DR9,NA,NA,DR53,2.10697e-4
A31,B40,CW2,DQ6,DR15,DR51,NA,NA,6.01993e-5
A31,B40,CW2,DQ7,DR4,NA,NA,DR53,6.01993e-5
A31,B40,CW5,DQ7,DR11,NA,DR52,NA,6.01993e-5
A31,B40,CW7,DQ2,DR7,NA,NA,DR53,6.01993e-5
A31,B40,CW7,DQ7,DR11,NA,DR52,NA,6.01993e-5
A31,B41,CW17,DQ2,DR17,NA,DR52,NA,6.01993e-5
A31,B44,CW12,DQ5,DR1,NA,NA,NA,6.01993e-5
A31,B44,CW16,DQ2,DR7,NA,NA,DR53,1.50498e-4
A31,B44,CW2,DQ7,DR11,NA,DR52,NA,2.00664e-5
A31,B44,CW4,DQ2,DR7,NA,NA,DR53,1.40465e-4
A31,B44,CW5,DQ6,DR15,DR51,NA,NA,7.02325e-5
A31,B44,CW5,DQ7,DR11,NA,DR52,NA,5.0166e-5
A31,B44,CW5,DQ7,DR4,NA,NA,DR53,2.8093e-4
A31,B44,CW5,DQ8,DR4,NA,NA,DR53,1.30432e-4
A31,B44,CW7,DQ5,DR1,NA,NA,NA,6.01993e-5
A31,B44,CW7,DQ6,DR13,NA,DR52,NA,6.01993e-5
A31,B49,CW7,DQ5,DR1,NA,NA,NA,2.00664e-4
A31,B49,CW7,DQ6,DR15,DR51,NA,NA,6.01993e-5
A31,B49,CW7,DQ8,DR4,NA,NA,DR53,3.00996e-5
A31,B51,CW1,DQ7,DR4,NA,NA,DR53,6.01993e-5
A31,B51,CW14,DQ2,DR7,NA,NA,DR53,6.01993e-5
A31,B51,CW14,DQ7,DR11,NA,DR52,NA,6.01993e-5
A31,B51,CW14,DQ8,DR4,NA,NA,DR53,1.30432e-4
A31,B51,CW15,DQ2,DR7,NA,NA,DR53,6.01993e-5
A31,B51,CW15,DQ5,DR1,NA,NA,NA,1.10365e-4
A31,B51,CW15,DQ6,DR13,NA,DR52,NA,6.01993e-5
A31,B51,CW15,DQ6,DR15,DR51,NA,NA,6.32092e-4
A31,B51,CW15,DQ7,DR11,NA,DR52,NA,1.70565e-4
A31,B51,CW15,DQ7,DR4,NA,NA,DR53,5.6186e-4
A31,B51,CW15,DQ8,DR4,NA,NA,DR53,3.81262e-4
A31,B51,CW16,DQ2,DR17,NA,DR52,NA,6.01993e-5
A31,B51,CW16,DQ9,DR9,NA,NA,DR53,6.01993e-5
A31,B51,CW2,DQ4,DR8,NA,NA,DR53,6.01993e-5
A31,B51,CW4,DQ5,DR1,NA,NA,NA,1.30432e-4
A31,B51,CW5,DQ6,DR15,DR51,NA,NA,1.30432e-4
